,id,TP,FP,FN,Prec,Rec,F1
1772,tsunami_0973,0,1,1,0,0,0
1773,tsunami_0976,2,0,1,1.0,0.6666666666666666,0.8
1774,tsunami_0977,0,1,1,0,0,0
1775,tsunami_1009,2,0,0,1.0,1.0,1.0
1776,tsunami_1014,1,0,1,1.0,0.5,0.6666666666666666
1777,tsunami_1054,0,0,1,0,0,0
1778,tsunami_1056,2,0,1,1.0,0.6666666666666666,0.8
1779,tsunami_1058,0,0,2,0,0,0
1780,tsunami_1074,0,0,1,0,0,0
1781,tsunami_1079,0,1,1,0,0,0
1782,tsunami_1086,0,0,1,0,0,0
1783,tsunami_1093,0,1,1,0,0,0
1784,tsunami_1100,0,0,1,0,0,0
1785,tsunami_1101,0,1,0,0,0,0
1786,tsunami_1113,1,3,4,0.25,0.2,0.2222222222222222
1787,tsunami_1114,1,1,0,0.5,1.0,0.6666666666666666
1788,tsunami_1116,0,0,2,0,0,0
1789,tsunami_1118,0,0,1,0,0,0
1790,tsunami_1119,2,0,0,1.0,1.0,1.0
1791,tsunami_1121,1,0,1,1.0,0.5,0.6666666666666666
1792,tsunami_1127,0,1,1,0,0,0
1793,tsunami_1131,1,0,0,1.0,1.0,1.0
1794,tsunami_1136,1,0,0,1.0,1.0,1.0
1795,tsunami_1152,2,0,0,1.0,1.0,1.0
1796,tsunami_1153,1,0,0,1.0,1.0,1.0
1797,tsunami_1158,0,0,2,0,0,0
1798,tsunami_1160,0,0,1,0,0,0
1799,tsunami_1163,0,0,1,0,0,0
1800,tsunami_0100,0,0,2,0,0,0
1801,tsunami_0118,0,0,1,0,0,0
1802,tsunami_0167,1,1,0,0.5,1.0,0.6666666666666666
1803,tsunami_0189,1,2,1,0.3333333333333333,0.5,0.4
1804,tsunami_0213,0,1,1,0,0,0
1805,tsunami_0257,0,0,1,0,0,0
1806,tsunami_0266,0,2,1,0,0,0
1807,tsunami_0286,1,0,0,1.0,1.0,1.0
1808,tsunami_0341,2,0,0,1.0,1.0,1.0
1809,tsunami_0355,2,0,0,1.0,1.0,1.0
1810,tsunami_0372,0,3,3,0,0,0
1811,tsunami_0406,0,2,1,0,0,0
1812,tsunami_0425,2,0,1,1.0,0.6666666666666666,0.8
1813,tsunami_0438,0,3,5,0,0,0
1814,tsunami_0461,0,1,2,0,0,0
1815,tsunami_0521,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666
1816,tsunami_0545,0,2,4,0,0,0
1817,tsunami_0556,1,1,0,0.5,1.0,0.6666666666666666
1818,tsunami_0591,0,1,2,0,0,0
1819,tsunami_0619,2,0,0,1.0,1.0,1.0
1820,tsunami_0683,0,1,2,0,0,0
1821,tsunami_0695,0,1,2,0,0,0
1822,tsunami_0756,0,1,1,0,0,0
1823,tsunami_0788,0,1,1,0,0,0
1824,tsunami_0805,0,1,5,0,0,0
1825,tsunami_0868,0,2,3,0,0,0
1826,tsunami_0916,0,3,1,0,0,0
1827,tsunami_0921,1,0,0,1.0,1.0,1.0
1828,tsunami_0954,1,0,0,1.0,1.0,1.0
1829,tsunami_0975,0,0,2,0,0,0
1830,tsunami_1010,2,0,0,1.0,1.0,1.0
1831,tsunami_1055,0,2,6,0,0,0
1832,tsunami_1073,0,1,2,0,0,0
1833,tsunami_1087,0,0,2,0,0,0
1834,tsunami_1112,0,0,1,0,0,0
1835,tsunami_1126,2,0,1,1.0,0.6666666666666666,0.8
1836,tsunami_1154,2,0,0,1.0,1.0,1.0
