id,indeks_sentence_token,selisih_depth,jarak_keyword_lokasi_undir,jarak_keyword_lokasi_dir,is_connect_to_key,part
longsor_0013,"(1, 32)",1.0,7.0,1000000000.0,False,train
longsor_0013,"(1, 34)",1.0,5.0,1000000000.0,False,train
longsor_0013,"(1, 35)",0.0,6.0,1000000000.0,False,train
longsor_0013,"(2, 11)",0.0,5.0,1000000000.0,False,train
longsor_0013,"(2, 13)",1.0,6.0,1000000000.0,False,train
longsor_0013,"(2, 14)",2.0,7.0,1000000000.0,False,train
longsor_0013,"(2, 15)",3.0,8.0,1000000000.0,False,train
longsor_0013,"(2, 17)",0.0,5.0,1000000000.0,False,train
longsor_0013,"(2, 19)",1.0,6.0,1000000000.0,False,train
longsor_0013,"(2, 20)",2.0,7.0,1000000000.0,False,train
longsor_0013,"(2, 21)",3.0,8.0,1000000000.0,False,train
longsor_0013,"(5, 3)",3.0,9.0,1000000000.0,False,train
longsor_0013,"(5, 4)",2.0,10.0,1000000000.0,False,train
longsor_0013,"(5, 5)",1.0,11.0,1000000000.0,False,train
longsor_0013,"(5, 24)",0.0,6.0,1000000000.0,False,train
longsor_0013,"(5, 25)",1.0,5.0,1000000000.0,False,train
longsor_0013,"(5, 27)",1.0,5.0,1000000000.0,False,train
longsor_0013,"(5, 28)",0.0,6.0,1000000000.0,False,train
longsor_0013,"(5, 29)",1.0,7.0,1000000000.0,False,train
longsor_0013,"(5, 30)",2.0,8.0,1000000000.0,False,train
longsor_0013,"(6, 2)",2.0,8.0,1000000000.0,False,train
longsor_0013,"(6, 3)",1.0,9.0,1000000000.0,False,train
longsor_0013,"(6, 4)",0.0,10.0,1000000000.0,False,train
longsor_0013,"(6, 10)",3.0,7.0,1000000000.0,False,train
longsor_0013,"(6, 11)",2.0,8.0,1000000000.0,False,train
longsor_0013,"(6, 15)",2.0,8.0,1000000000.0,False,train
longsor_0013,"(6, 36)",0.0,8.0,1000000000.0,False,train
longsor_0013,"(6, 37)",1.0,9.0,1000000000.0,False,train
longsor_0017,"(1, 8)",0.0,3.0,3.0,True,train
longsor_0017,"(1, 9)",1.0,4.0,4.0,True,train
longsor_0017,"(1, 11)",1.0,2.0,2.0,True,train
longsor_0017,"(1, 12)",0.0,3.0,3.0,True,train
longsor_0017,"(1, 14)",0.0,3.0,3.0,True,train
longsor_0017,"(15, 6)",1.0,6.0,1000000000.0,False,train
longsor_0023,"(0, 4)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0023,"(0, 5)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0023,"(0, 6)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0023,"(1, 4)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0023,"(1, 5)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0023,"(1, 7)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0023,"(1, 8)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0023,"(1, 9)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0023,"(1, 11)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0023,"(1, 12)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0023,"(1, 13)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0023,"(6, 10)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0023,"(6, 13)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0023,"(6, 14)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0023,"(6, 29)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0023,"(9, 24)",0.0,2.0,1000000000.0,False,train
longsor_0023,"(12, 11)",1.0,1.0,1.0,True,train
longsor_0023,"(12, 12)",2.0,2.0,2.0,True,train
longsor_0023,"(12, 13)",3.0,3.0,3.0,True,train
longsor_0024,"(0, 1)",2.0,4.0,1000000000.0,False,train
longsor_0024,"(0, 2)",1.0,5.0,1000000000.0,False,train
longsor_0024,"(1, 4)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0024,"(1, 5)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0024,"(1, 6)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0024,"(1, 7)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0024,"(1, 9)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0024,"(1, 12)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0024,"(1, 13)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0024,"(1, 14)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0024,"(2, 25)",1.0,5.0,1000000000.0,False,train
longsor_0024,"(2, 26)",0.0,6.0,1000000000.0,False,train
longsor_0024,"(2, 27)",1.0,7.0,1000000000.0,False,train
longsor_0024,"(2, 28)",2.0,8.0,1000000000.0,False,train
longsor_0024,"(5, 17)",1.0,5.0,1000000000.0,False,train
longsor_0024,"(5, 28)",2.0,6.0,1000000000.0,False,train
longsor_0024,"(7, 7)",5.0,9.0,1000000000.0,False,train
longsor_0024,"(7, 23)",2.0,12.0,1000000000.0,False,train
longsor_0024,"(7, 24)",1.0,13.0,1000000000.0,False,train
longsor_0024,"(7, 25)",0.0,14.0,1000000000.0,False,train
longsor_0024,"(7, 26)",1.0,15.0,1000000000.0,False,train
longsor_0024,"(7, 28)",2.0,12.0,1000000000.0,False,train
longsor_0024,"(9, 15)",5.0,7.0,1000000000.0,False,train
longsor_0024,"(9, 17)",1.0,3.0,1000000000.0,False,train
longsor_0024,"(9, 18)",2.0,4.0,1000000000.0,False,train
longsor_0024,"(10, 6)",5.0,11.0,1000000000.0,False,train
longsor_0024,"(10, 7)",4.0,12.0,1000000000.0,False,train
longsor_0024,"(10, 21)",5.0,11.0,1000000000.0,False,train
longsor_0024,"(10, 31)",1.0,15.0,1000000000.0,False,train
longsor_0024,"(10, 36)",5.0,9.0,1000000000.0,False,train
longsor_0024,"(10, 37)",4.0,10.0,1000000000.0,False,train
longsor_0024,"(10, 38)",3.0,11.0,1000000000.0,False,train
longsor_0024,"(11, 3)",1.0,4.0,4.0,True,train
longsor_0024,"(11, 4)",2.0,5.0,5.0,True,train
longsor_0024,"(11, 6)",2.0,5.0,5.0,True,train
longsor_0036,"(1, 16)",3.0,3.0,3.0,True,train
longsor_0036,"(2, 4)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(2, 5)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(2, 7)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(2, 8)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(2, 10)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(2, 11)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(2, 13)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(2, 14)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(2, 15)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(2, 17)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(2, 18)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(2, 20)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(2, 21)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(3, 1)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(3, 18)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(3, 19)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(4, 1)",6.0,6.0,6.0,True,train
longsor_0036,"(4, 2)",5.0,7.0,1000000000.0,False,train
longsor_0036,"(4, 4)",5.0,7.0,1000000000.0,False,train
longsor_0036,"(4, 5)",4.0,8.0,1000000000.0,False,train
longsor_0036,"(4, 6)",3.0,9.0,1000000000.0,False,train
longsor_0036,"(4, 24)",2.0,4.0,1000000000.0,False,train
longsor_0036,"(4, 25)",1.0,5.0,1000000000.0,False,train
longsor_0036,"(10, 2)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(10, 3)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(11, 4)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(11, 11)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(11, 12)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(11, 14)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(11, 15)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(15, 10)",2.0,4.0,1000000000.0,False,train
longsor_0036,"(17, 9)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(17, 10)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(17, 11)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(18, 11)",0.0,2.0,1000000000.0,False,train
longsor_0036,"(18, 12)",0.0,3.0,1000000000.0,False,train
longsor_0036,"(18, 13)",1.0,4.0,1000000000.0,False,train
longsor_0036,"(18, 14)",0.0,3.0,1000000000.0,False,train
longsor_0036,"(18, 15)",1.0,4.0,1000000000.0,False,train
longsor_0036,"(18, 17)",0.0,3.0,1000000000.0,False,train
longsor_0036,"(18, 18)",1.0,4.0,1000000000.0,False,train
longsor_0036,"(18, 19)",2.0,5.0,1000000000.0,False,train
longsor_0036,"(19, 4)",0.0,4.0,1000000000.0,False,train
longsor_0036,"(19, 5)",1.0,5.0,1000000000.0,False,train
longsor_0036,"(21, 1)",1.0,1.0,1.0,True,train
longsor_0036,"(21, 7)",2.0,2.0,2.0,True,train
longsor_0036,"(21, 8)",3.0,3.0,3.0,True,train
longsor_0036,"(22, 15)",0.0,2.0,1000000000.0,False,train
longsor_0036,"(23, 10)",0.0,4.0,1000000000.0,False,train
longsor_0036,"(23, 11)",1.0,5.0,1000000000.0,False,train
longsor_0036,"(24, 2)",1.0,5.0,1000000000.0,False,train
longsor_0036,"(24, 3)",2.0,6.0,1000000000.0,False,train
longsor_0036,"(27, 7)",1.0,5.0,1000000000.0,False,train
longsor_0036,"(27, 8)",2.0,6.0,1000000000.0,False,train
longsor_0036,"(27, 17)",0.0,6.0,1000000000.0,False,train
longsor_0036,"(27, 18)",1.0,7.0,1000000000.0,False,train
longsor_0036,"(27, 32)",0.0,1.0,1.0,True,train
longsor_0036,"(28, 6)",1.0,4.0,1000000000.0,False,train
longsor_0036,"(29, 15)",1.0,3.0,1000000000.0,False,train
longsor_0036,"(31, 1)",1.0,3.0,1000000000.0,False,train
longsor_0036,"(31, 13)",3.0,3.0,3.0,True,train
longsor_0036,"(31, 14)",4.0,4.0,4.0,True,train
longsor_0036,"(31, 15)",3.0,3.0,3.0,True,train
longsor_0036,"(31, 17)",4.0,4.0,4.0,True,train
longsor_0036,"(33, 1)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(33, 2)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(33, 10)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(33, 11)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(33, 12)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(33, 18)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(33, 19)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(33, 20)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(34, 1)",1.0,3.0,1000000000.0,False,train
longsor_0036,"(34, 15)",4.0,4.0,4.0,True,train
longsor_0036,"(34, 16)",5.0,5.0,5.0,True,train
longsor_0036,"(34, 20)",4.0,4.0,4.0,True,train
longsor_0036,"(34, 21)",5.0,5.0,5.0,True,train
longsor_0036,"(34, 22)",6.0,6.0,6.0,True,train
longsor_0036,"(35, 2)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(35, 8)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(35, 9)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(35, 10)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(36, 5)",0.0,2.0,1000000000.0,False,train
longsor_0036,"(36, 6)",0.0,3.0,1000000000.0,False,train
longsor_0036,"(36, 7)",1.0,4.0,1000000000.0,False,train
longsor_0036,"(37, 7)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(37, 8)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(37, 9)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(38, 1)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(38, 5)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(38, 6)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(38, 18)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(38, 19)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(38, 20)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(38, 22)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(39, 1)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(39, 8)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(39, 9)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(41, 10)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(41, 11)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(41, 12)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(44, 5)",2.0,6.0,1000000000.0,False,train
longsor_0036,"(44, 6)",1.0,7.0,1000000000.0,False,train
longsor_0036,"(46, 4)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(46, 5)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(48, 5)",0.0,4.0,1000000000.0,False,train
longsor_0036,"(48, 6)",1.0,5.0,1000000000.0,False,train
longsor_0036,"(48, 7)",2.0,6.0,1000000000.0,False,train
longsor_0036,"(48, 9)",1.0,5.0,1000000000.0,False,train
longsor_0036,"(48, 10)",2.0,6.0,1000000000.0,False,train
longsor_0036,"(49, 9)",1.0,1.0,1.0,True,train
longsor_0036,"(49, 10)",0.0,2.0,3.0,True,train
longsor_0036,"(51, 3)",1.0,3.0,1000000000.0,False,train
longsor_0036,"(51, 4)",0.0,4.0,1000000000.0,False,train
longsor_0036,"(51, 7)",1.0,1.0,1.0,True,train
longsor_0036,"(52, 6)",2.0,4.0,1000000000.0,False,train
longsor_0036,"(52, 7)",3.0,5.0,1000000000.0,False,train
longsor_0036,"(53, 1)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(53, 2)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(53, 3)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(53, 5)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(54, 1)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(54, 7)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(54, 8)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0036,"(55, 2)",1.0,6.0,1000000000.0,False,train
longsor_0036,"(55, 3)",0.0,7.0,1000000000.0,False,train
longsor_0036,"(56, 8)",1.0,3.0,3.0,True,train
longsor_0036,"(56, 9)",2.0,4.0,4.0,True,train
longsor_0037,"(0, 2)",0.0,1.0,1.0,True,train
longsor_0037,"(1, 5)",2.0,3.0,3.0,True,train
longsor_0037,"(1, 7)",1.0,4.0,4.0,True,train
longsor_0037,"(1, 8)",0.0,5.0,5.0,True,train
longsor_0037,"(1, 9)",1.0,6.0,6.0,True,train
longsor_0037,"(1, 11)",2.0,3.0,3.0,True,train
longsor_0037,"(1, 12)",1.0,4.0,4.0,True,train
longsor_0037,"(1, 14)",1.0,4.0,4.0,True,train
longsor_0037,"(1, 15)",0.0,5.0,5.0,True,train
longsor_0037,"(1, 16)",1.0,6.0,6.0,True,train
longsor_0037,"(4, 7)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0037,"(4, 9)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0037,"(4, 11)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0037,"(4, 12)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0037,"(5, 11)",1.0,5.0,1000000000.0,False,train
longsor_0037,"(5, 12)",2.0,6.0,1000000000.0,False,train
longsor_0037,"(5, 14)",1.0,5.0,1000000000.0,False,train
longsor_0037,"(5, 15)",2.0,6.0,1000000000.0,False,train
longsor_0037,"(5, 17)",2.0,6.0,1000000000.0,False,train
longsor_0037,"(5, 18)",3.0,7.0,1000000000.0,False,train
longsor_0037,"(5, 19)",4.0,8.0,1000000000.0,False,train
longsor_0037,"(5, 20)",5.0,9.0,1000000000.0,False,train
longsor_0037,"(5, 25)",2.0,6.0,1000000000.0,False,train
longsor_0037,"(5, 26)",3.0,7.0,1000000000.0,False,train
longsor_0037,"(5, 27)",2.0,6.0,1000000000.0,False,train
longsor_0037,"(9, 1)",1.0,5.0,1000000000.0,False,train
longsor_0037,"(9, 2)",0.0,6.0,1000000000.0,False,train
longsor_0037,"(9, 3)",1.0,7.0,1000000000.0,False,train
longsor_0037,"(9, 5)",1.0,5.0,1000000000.0,False,train
longsor_0037,"(9, 6)",0.0,6.0,1000000000.0,False,train
longsor_0037,"(9, 7)",1.0,7.0,1000000000.0,False,train
longsor_0037,"(9, 22)",1.0,5.0,1000000000.0,False,train
longsor_0037,"(9, 23)",2.0,6.0,1000000000.0,False,train
longsor_0037,"(10, 10)",0.0,2.0,2.0,True,train
longsor_0037,"(10, 11)",0.0,3.0,3.0,True,train
longsor_0037,"(10, 12)",0.0,1.0,1.0,True,train
longsor_0037,"(11, 3)",1.0,5.0,1000000000.0,False,train
longsor_0048,"(1, 25)",1.0,1.0,1.0,True,train
longsor_0048,"(1, 26)",0.0,2.0,2.0,True,train
longsor_0048,"(6, 22)",0.0,4.0,1000000000.0,False,train
longsor_0048,"(6, 23)",1.0,5.0,1000000000.0,False,train
longsor_0048,"(6, 25)",0.0,4.0,1000000000.0,False,train
longsor_0048,"(6, 26)",1.0,5.0,1000000000.0,False,train
longsor_0048,"(6, 27)",2.0,6.0,1000000000.0,False,train
longsor_0048,"(8, 14)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0048,"(8, 19)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0048,"(8, 21)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0048,"(8, 22)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0048,"(8, 23)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0048,"(12, 6)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0048,"(12, 7)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0048,"(14, 4)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0048,"(14, 5)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0048,"(14, 10)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0048,"(14, 11)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0048,"(14, 13)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0048,"(14, 14)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0048,"(14, 15)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0048,"(14, 17)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0048,"(14, 18)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0048,"(15, 10)",3.0,3.0,3.0,True,train
longsor_0048,"(15, 11)",2.0,4.0,1000000000.0,False,train
longsor_0048,"(15, 12)",1.0,5.0,1000000000.0,False,train
longsor_0050,"(1, 17)",1.0,1.0,1.0,True,train
longsor_0050,"(1, 18)",1.0,2.0,2.0,True,train
longsor_0050,"(1, 19)",0.0,3.0,3.0,True,train
longsor_0050,"(1, 20)",1.0,4.0,4.0,True,train
longsor_0050,"(1, 21)",1.0,2.0,2.0,True,train
longsor_0050,"(1, 22)",0.0,3.0,3.0,True,train
longsor_0050,"(1, 24)",1.0,2.0,2.0,True,train
longsor_0050,"(1, 25)",0.0,3.0,3.0,True,train
longsor_0050,"(1, 27)",0.0,3.0,3.0,True,train
longsor_0050,"(1, 28)",1.0,4.0,4.0,True,train
longsor_0050,"(10, 23)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0050,"(10, 24)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0050,"(17, 14)",2.0,6.0,1000000000.0,False,train
longsor_0050,"(17, 17)",1.0,5.0,1000000000.0,False,train
longsor_0050,"(17, 18)",2.0,6.0,1000000000.0,False,train
longsor_0050,"(17, 21)",1.0,5.0,1000000000.0,False,train
longsor_0052,"(0, 4)",2.0,4.0,1000000000.0,False,train
longsor_0052,"(1, 5)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0052,"(1, 7)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0052,"(2, 7)",1.0,5.0,5.0,True,train
longsor_0052,"(2, 10)",3.0,5.0,1000000000.0,False,train
longsor_0052,"(2, 11)",2.0,6.0,1000000000.0,False,train
longsor_0052,"(3, 10)",1.0,6.0,1000000000.0,False,train
longsor_0052,"(3, 18)",0.0,4.0,1000000000.0,False,train
longsor_0052,"(3, 19)",0.0,5.0,1000000000.0,False,train
longsor_0052,"(3, 20)",1.0,6.0,1000000000.0,False,train
longsor_0052,"(3, 21)",0.0,5.0,1000000000.0,False,train
longsor_0052,"(3, 22)",1.0,6.0,1000000000.0,False,train
longsor_0052,"(3, 23)",2.0,7.0,1000000000.0,False,train
longsor_0052,"(3, 25)",1.0,3.0,1000000000.0,False,train
longsor_0052,"(3, 26)",0.0,4.0,1000000000.0,False,train
longsor_0052,"(4, 10)",2.0,2.0,2.0,True,train
longsor_0052,"(9, 2)",1.0,7.0,1000000000.0,False,train
longsor_0052,"(9, 3)",0.0,8.0,1000000000.0,False,train
longsor_0052,"(9, 17)",1.0,7.0,1000000000.0,False,train
longsor_0052,"(9, 18)",0.0,8.0,1000000000.0,False,train
longsor_0052,"(11, 1)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0052,"(13, 4)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0052,"(15, 6)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0052,"(15, 13)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0052,"(15, 21)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0052,"(15, 22)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0052,"(15, 26)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0052,"(15, 27)",1000000000.0,1000000000.0,1000000000.0,False,train
longsor_0052,"(15, 28)",1000000000.0,1000000000.0,1000000000.0,False,train
